2184399,140,suncus murinus picornavirus
2116538,643,olivier's shrew virus 3
2116448,683,wenling jack mackerels rotavirus
2051936,3517,rotavirus a equine-like g3p[8]
2050022,4223,shrew calicivirus
2050019,4226,shrew coronavirus
2050017,4228,shrew circovirus
2050014,4231,shrew hantavirus
2050011,4234,shrew adenovirus
2050009,4236,shrew astrovirus
2041149,5867,hedgehog dicipivirus
2040663,5869,enterovirus i
2040591,5877,rotavirus a rva/human-wt/jpn/15r444/2015/g3p[8]
2040590,5878,rotavirus a rva/human-wt/jpn/15r429/2015/g3p[8]
2039492,5909,house shrew astrovirus
2026839,7670,sorex minutus polyomavirus 1
2026838,7671,sorex coronatus polyomavirus 1
2026837,7672,sorex araneus polyomavirus 1
2021322,8572,rotavirus a rva/human-wt/jpn/oh529/2003/g4
2021321,8573,rotavirus a rva/human-wt/jpn/oh279/2002/g4
2021320,8574,rotavirus a rva/human-wt/jpn/ta15-07/2015/g8
2021319,8575,rotavirus a rva/human-wt/jpn/to16-04/2016/g2
2021318,8576,rotavirus a rva/human-wt/jpn/to16-02/2016/g9
2021317,8577,rotavirus a rva/human-wt/jpn/to16-01/2016/g3
2021316,8578,rotavirus a rva/human-wt/jpn/ns15-09/2015/g1
2021315,8579,rotavirus a rva/human-wt/jpn/ns15-06/2015/g1
2017707,9325,rotavirus a rva/human-tc/jpn/ku/1974/g1p[8]
2015550,9524,enterovirus d94
2012620,9965,olivier's shrew virus 2
2012619,9966,olivier's shrew virus 1,VHostDB
2007184,11108,shrew herpesvirus
1987145,12475,shrew hepatovirus ks121232sorara2012,VHostDB
1987144,12476,hedgehog hepatovirus igel8erieur2014,VHostDB
1980493,13825,thottopalayam virus,VHostDB
1980464,13854,cao bang orthohantavirus,VHostDB
1977311,14688,rotavirus a hu/ash-b2051/2015/g9
1977310,14689,rotavirus a hu/ash-b1017/2015/g9
1973209,14897,rotavirus a rva/human-wt/jpn/mi1128/2016/g9p[8]
1973208,14898,rotavirus a rva/human-wt/jpn/is1080/2016/g9p[8]
1973207,14899,rotavirus a rva/human-wt/jpn/ch1023/2016/g9p[8]
1973206,14900,rotavirus a rva/human-wt/jpn/mi1132/2016/g2p[4]
1973205,14901,rotavirus a rva/human-wt/jpn/k-21-16/2016/g2p[4]
1973204,14902,rotavirus a rva/human-wt/jpn/k-3-16/2016/g2p[4]
1973203,14903,rotavirus a rva/human-wt/jpn/ch1020/2016/g2p[4]
