2200955,118,lettuce chordovirus 1
2184469,135,helianthus annuus alphaendornavirus
2182585,186,ageratum leaf curl sichuan virus
2116736,634,chrysanthemum virus r
2080107,1146,eupatorium yellow vein virus
2050589,4067,vernonia yellow vein fujian betasatellite,VHostDB
2035396,6694,lettuce secovirus 1
2030126,7244,eclipta yellow vein alphasatellite
2020881,8585,emilia sonchifolia yellow vein thailand virus,VHostDB
2010319,10038,eupatorium yellow vein mosaic betasatellite,VHostDB
2005218,11503,vernonia green vein-banding virus
1985703,12702,lettuce yellow mottle cytorhabdovirus
1985702,12703,lettuce necrotic yellows cytorhabdovirus
1985698,12705,lettuce big-vein associated varicosavirus
1963260,15974,sunflower ring blotch virus,VHostDB
1925153,20574,vernonia crinkle virus,VHostDB
1925152,20575,vernonia crinkle betasatellite,VHostDB
1914900,23746,synedrella yellow vein clearing virus
1899219,25954,synedrella leaf curl virus,VHostDB
1886606,26882,callistephus mottle virus,VHostDB
1868472,28917,yacon virus a,VHostDB
1817526,33476,ixeridium yellow mottle virus 2,VHostDB
1809767,33769,ixeridium yellow mottle virus 1,VHostDB
1755198,39161,parthenium leaf curl alphasatellite,VHostDB
1720595,42071,bellflower vein chlorosis virus,VHostDB
1711685,43108,atractylodes mild mottle virus,VHostDB
1705298,43392,ageratum yellow vein virus-[malaysia-tomato leaf curl-2011] betasatellite
1705297,43393,ageratum yellow vein virus-[malaysia-tomato leaf curl-2011]
1702121,43755,atractylodes mottle virus
1688637,44675,lettuce italian necrotic virus,VHostDB
1667234,46072,lettuce mild yellows virus
1667233,46073,lettuce yellows virus
1631261,49965,ageratum yellow leaf curl pakistan alphasatellite
1614642,50949,cynara cardunculus rhabdovirus
1561150,62243,yacon necrotic mottle virus,VHostDB
1544382,62940,synedrella leaf curl virus-[portblair:andaman]
1544378,62941,synedrella leaf curl alphasatellite,VHostDB
1470182,70186,eclipta yellow vein mosaic virus
1454227,72764,ageratum yellow vein china alphasatellite,VHostDB
1418029,75753,siegesbeckia yellow vein betasatellite
1417304,75802,ambrosia asymptomatic virus 1
1407058,76555,ageratum yellow vein india alphasatellite,VHostDB
1386090,78409,ageratum latent virus,VHostDB
1358807,79508,lettuce necrotic leaf curl virus,VHostDB
1340525,81602,ageratum symptomless virus
1324959,83894,burdock mottle virus,VHostDB
1322247,84733,ageratum enation virus-papaver somniferum
1311625,86626,ageratum yellow vein china virus - [z1],VHostDB
1249878,93638,xanthium symptomless alphasatellite
1175505,102159,ageratum leaf curl betasatellite,VHostDB
1170671,102652,verbesina yellow vein betasatellite
1170666,102657,calendula yellow vein betasatellite
1137750,106254,ageratum enation virus [india:up:bahraich:croton bonplandianum9:2011]
1137749,106255,ageratum enation virus [india:up:bahraich:croton bonplandianum7:2011]
1137748,106256,ageratum enation virus [india:up:bahraich:black gram3:2011]
1137747,106257,ageratum enation virus [india:up:bahraich:ageratum conyzoides6:2011]
1137746,106258,ageratum enation virus [india:up:bahraich:ageratum conyzoides5a:2011]
1134402,107025,verbesina encelioides yellow vein lakshmangarh virus
1134391,107036,chrysanthemum indicum yellow vein delhi virus
1134390,107037,calendula officinalis yellow vein lakshmangarh virus
1133751,107070,artemisia virus a,VHostDB
1077151,112125,dahlia common mosaic virus,VHostDB
1072178,112768,vernonia yellow vein fujian alphasatellite,VHostDB
1048737,114570,ageratum leaf curl cameroon virus [cm:agfg23:2009]
1048736,114571,ageratum leaf curl cameroon virus [cm:agfg14:2009]
1048735,114572,ageratum leaf curl cameroon virus [cm:agfg24:2009]
1046302,114682,scaevola virus a
1038083,115714,sonchus yellow mosaic virus
1037418,115813,gaillardia yellow mosaic begomovirus
1036276,115855,ageratum enation virus-b2 [india:haryana:papaya:2009]
1006328,117296,dahlia mosaic virus d10
1001341,117897,vernonia yellow vein fujian virus
945250,121633,verbesina encelioides leaf curl alphasatellite,VHostDB
932699,122507,bahia grande virus
928304,122841,lettuce necrotic yellows virus isolate 318
912035,123261,ageratum leaf curl buea betasatellite,VHostDB
912033,123263,ageratum leaf curl cameroon virus,VHostDB
875326,126293,eclipta yellow vein betasatellite
765763,129954,norovirus lettuce/gii.4/ce-v-09-0166/2009/can
765762,129955,norovirus lettuce/gii.4/ce-v-09-0117/2009/can
765761,129956,norovirus lettuce/gii.4/ce-v-09-0010/2009/can
765760,129957,norovirus lettuce/gi.8/ce-v-09-0153/2009/can
765759,129958,norovirus lettuce/gi.6/ce-v-09-0307/2009/can
765758,129959,norovirus lettuce/gi.6/ce-v-09-0006/2009/can
765757,129960,norovirus lettuce/gi.4/ce-v-09-0164/2009/can
765756,129961,norovirus lettuce/gi.4/ce-v-09-0090/2009/can
765755,129962,norovirus lettuce/gi.3b/ce-v-09-0192/2009/can
765754,129963,norovirus lettuce/gi.3b/ce-v-09-0167/2009/can
765753,129964,norovirus lettuce/gi.3b/ce-v-09-0162/2009/can
765752,129965,norovirus lettuce/gi.2/ce-v-09-0180/2009/can
765751,129966,norovirus lettuce/gi.2/ce-v-09-0138/2009/can
765750,129967,norovirus lettuce/gi.2/ce-v-09-0121/2009/can
765749,129968,norovirus lettuce/gi.2/ce-v-09-0042/2009/can
765748,129969,norovirus lettuce/gi.2/ce-v-09-0005/2009/can
743039,134333,ageratum leaf curl cameroon alphasatellite [cm:omhd2:ok:09]
743038,134334,ageratum leaf curl cameroon alphasatellite [cm:odl1d2:ok:09]
743037,134335,ageratum leaf curl cameroon alphasatellite [cm:agld3:ag:09]
743036,134336,ageratum leaf curl cameroon alphasatellite [cm:odl1d1:ok:09]
743035,134337,ageratum leaf curl cameroon alphasatellite,VHostDB
715480,135774,sunflower mild mosaic virus,VHostDB
666859,142425,butterbur mosaic virus,VHostDB
666636,142435,ageratum enation virus associated dna 1,VHostDB
666635,142436,vernonia yellow vein betasatellite,VHostDB
653708,145116,crassocephalum yellow vein virus - yuanjiang,VHostDB
652964,145252,mirafiori lettuce virus ls301-o
652962,145254,lettuce big-vein associated virus isolate kagawa
642478,146608,lettuce chlorosis virus,VHostDB
640136,146836,emilia yellow vein virus-associated dna beta,VHostDB
635076,147017,ageratum leaf curl cameroon betasatellite,VHostDB
587370,148801,rudbeckia flower distortion virus,VHostDB
582400,149391,ageratum yellow leaf curl betasatellite - [pakistan:lahore:2005]
578305,149773,gayfeather mild mottle virus,VHostDB
552538,152262,ageratum enation virus - gorakhpur
536081,154135,blainvillea yellow spot virus,VHostDB
522268,155936,dahlia yellow mosaic virus
519350,156121,eupatorium yellow vein virus-[japan:kagawa:tomato:1997],VHostDB
515444,156433,eupatorium vein clearing virus,VHostDB
501252,159998,ageratum yellow vein virus - [g130]
501251,159999,ageratum yellow vein virus - [g129],VHostDB
500471,160157,ageratum enation virus - lucknow
498810,160646,emilia yellow vein virus-[fz6]
498809,160647,emilia yellow vein virus-[fz5]
498808,160648,emilia yellow vein virus-[fz4]
498807,160649,emilia yellow vein virus-[fz3]
498806,160650,emilia yellow vein virus-[fz2]
498805,160651,emilia yellow vein virus-[fz1],VHostDB
498803,160652,emilia yellow vein virus,VHostDB
493828,161151,tomato yellow leaf curl china virus satellite dna beta-dali198,VHostDB
493827,161152,tomato yellow leaf curl china virus-dali198,VHostDB
490894,161221,ambrosia asymptomatic virus 4 ukm-2007
490893,161222,ambrosia asymptomatic virus 3 ukm-2007
490892,161223,ambrosia asymptomatic virus 2 ukm-2007
490891,161224,ambrosia asymptomatic virus 1 ukm-2007
487492,161559,mikania micrantha mosaic virus,VHostDB
480379,162021,dahlia mosaic virus-holland
447606,166185,alternanthera yellow vein betasatellite,VHostDB
447603,166188,erectites yellow mosaic virus satellite dna beta,VHostDB
447171,166242,lettuce virus x,VHostDB
446569,166291,ageratum yellow vein virus satellite dna beta-[ishigaki]
446318,166299,ageratum yellow vein virus-ishigaki,VHostDB
437064,167727,ageratum yellow vein virus-[taiwan:taoyuan3:2000]
437062,167729,ageratum yellow vein hualian virus-[taiwan:hualian2:2000]
437061,167730,ageratum yellow vein hualian virus-[taiwan:hualian4:2000]
437060,167731,ageratum yellow vein hualian virus-[taiwan:hsinchu:tom:2003]
436246,167765,eupatorium yellow vein virus-[suya],VHostDB
433357,167942,bidens mottle virus,VHostDB
417288,169351,crassocephalum yellow vein virus - jinghong,VHostDB
417287,169352,crassocephalum yellow vein virus
393034,171959,siegesbeckia yellow vein virus-associated dna beta,VHostDB
390443,172067,erectites yellow mosaic virus,VHostDB
390439,172071,spilanthes yellow vein virus,VHostDB
379728,173762,siegesbeckia yellow vein guangxi virus,VHostDB
371463,174267,siegesbeckia yellow vein virus-[gd13],VHostDB
371413,174268,siegesbeckia yellow vein virus-[gd27]-associated dna beta,VHostDB
371412,174269,siegesbeckia yellow vein virus-[gd24]-associated dna beta,VHostDB
371411,174270,siegesbeckia yellow vein virus-[gd13]-associated dna beta,VHostDB
371410,174271,siegesbeckia yellow vein virus-[gd30]
371409,174272,siegesbeckia yellow vein virus-[gd25]
371408,174273,siegesbeckia yellow vein virus-[gd22]
371407,174274,siegesbeckia yellow vein virus-[gd21]
371406,174275,siegesbeckia yellow vein virus-[gd16]
371405,174276,siegesbeckia yellow vein virus-[gd12]
371404,174277,siegesbeckia yellow vein virus-[gd11]
371403,174278,siegesbeckia yellow vein virus-[gd27],VHostDB
371402,174279,siegesbeckia yellow vein virus-[gd24],VHostDB
371401,174280,siegesbeckia yellow vein virus,VHostDB
367061,174717,vernonia yellow vein virus,VHostDB
349684,176127,indian chrysanthemum potyvirus
348801,176307,pseudelephantopus spicatus begomovirus
346391,176500,ageratum yellow vein virus-pakistan
335404,177374,eupatorium yellow vein virus-[soj3]
333669,177544,zinnia leaf curl virus
